G-XCHANGE INC (MYNT),03/18/2025 06:39:44 PM,03/18/2025,A83D11F5DA81,301900011106,03001198140322,669.0
G-XCHANGE INC (MYNT),03/18/2025 06:37:01 PM,03/18/2025,FFA922A947E1,350602100020,03000868270322,240.0
G-XCHANGE INC (MYNT),03/18/2025 06:34:11 PM,03/18/2025,444EEAA2DCD3,403100200440,04000447410322,360.0
G-XCHANGE INC (MYNT),03/18/2025 06:32:53 PM,03/18/2025,B7AEFAE33004,401300500120,04000362260322,391.0
711NORTHVILLEMABALACAT_,03/18/2025 06:31:28 PM,03/18/2025,F9A861E2126D,516201200044,06425562010323,322.0
G-XCHANGE INC (MYNT),03/18/2025 06:28:49 PM,03/18/2025,B99D6BF8115C,350600900240,03000701570322,240.0
G-XCHANGE INC (MYNT),03/18/2025 06:28:47 PM,03/18/2025,5A129E5F610A,3016014003,03001058800322,230.0
G-XCHANGE INC (MYNT),03/18/2025 06:23:31 PM,03/18/2025,67F817C7DAF4,202600700230,02002077210322,302.0
G-XCHANGE INC (MYNT),03/18/2025 06:23:19 PM,03/18/2025,590CFF9AE3AC,350801300370,03001284490322,240.0
G-XCHANGE INC (MYNT),03/18/2025 06:23:08 PM,03/18/2025,A4880FA28584,300600500010,03000127850322,234.2
G-XCHANGE INC (MYNT),03/18/2025 06:22:39 PM,03/18/2025,1ADF7DC05D68,21031554085,07040328961231,1099.0
G-XCHANGE INC (MYNT),03/18/2025 06:22:28 PM,03/18/2025,A2EF1AD532B2,201705200300,02001931270322,380.0
G-XCHANGE INC (MYNT),03/18/2025 06:20:23 PM,03/18/2025,FE6F83985959,401200400230,04000199330322,295.0
711MIAGAOILOILO_,03/18/2025 06:17:45 PM,03/18/2025,D45AAC13C6E5,201401100360,02001788290322,408.0
G-XCHANGE INC (MYNT),03/18/2025 06:16:49 PM,03/18/2025,7798B3A9A274,250501000020,02500159310322,335.0
G-XCHANGE INC (MYNT),03/18/2025 06:16:21 PM,03/18/2025,26898E8D2450,202603500400,02002139260322,233.0
G-XCHANGE INC (MYNT),03/18/2025 06:16:09 PM,03/18/2025,7A16FDF515C6,21031551211,07020476911231,2000.0
G-XCHANGE INC (MYNT),03/18/2025 06:12:54 PM,03/18/2025,520D8FB1E155,250801900100,02500365130322,230.0
711TALAMBAN2_,03/18/2025 06:11:26 PM,03/18/2025,5CBF637A81B8,403000700210,04000461080322,1100.0
G-XCHANGE INC (MYNT),03/18/2025 06:10:29 PM,03/18/2025,7E993938738C,200401100050,02001586310322,235.0
G-XCHANGE INC (MYNT),03/18/2025 06:07:36 PM,03/18/2025,03A149936311,251100900060,02500538410322,230.0
G-XCHANGE INC (MYNT),03/18/2025 06:06:02 PM,03/18/2025,46F96BB822C8,250501700170,02500176910322,335.0
G-XCHANGE INC (MYNT),03/18/2025 06:02:23 PM,03/18/2025,B05612823F7C,201703300030,02001484829922,335.0
G-XCHANGE INC (MYNT),03/18/2025 06:00:18 PM,03/18/2025,D6C082D70E5A,402300700270,04000340290322,500.0
G-XCHANGE INC (MYNT),03/18/2025 05:57:17 PM,03/18/2025,839DF29708CE,202500800230,02002048030322,233.0
G-XCHANGE INC (MYNT),03/18/2025 05:56:30 PM,03/18/2025,0C0847A46C5B,201301900260,02001772450322,582.0
711SAVANNAHJIBAOANPAVIA_,03/18/2025 05:54:18 PM,03/18/2025,6D90856DD6C0,201401200320,02001791750322,1100.0
G-XCHANGE INC (MYNT),03/18/2025 05:51:12 PM,03/18/2025,61B529708D6B,301401600510,03001229630322,165.0
G-XCHANGE INC (MYNT),03/18/2025 05:49:58 PM,03/18/2025,800B02C77079,400300700020,04000065130322,235.0
G-XCHANGE INC (MYNT),03/18/2025 05:49:02 PM,03/18/2025,9297859CBD33,250900800480,02500419320322,220.0
G-XCHANGE INC (MYNT),03/18/2025 05:46:48 PM,03/18/2025,7458BAF46054,300202500320,03000785220322,492.8
G-XCHANGE INC (MYNT),03/18/2025 05:46:12 PM,03/18/2025,9F71F86616A0,251100500540,02500523730322,230.0
G-XCHANGE INC (MYNT),03/18/2025 05:40:04 PM,03/18/2025,9ABB9550AC6F,350301300320,03000481350322,1000.0
G-XCHANGE INC (MYNT),03/18/2025 05:40:00 PM,03/18/2025,AC0777D523E0,201700700340,02001843140322,235.0
G-XCHANGE INC (MYNT),03/18/2025 05:36:45 PM,03/18/2025,C3AFBB104ACC,2529000318,06713077881231,2000.0
G-XCHANGE INC (MYNT),03/18/2025 05:34:50 PM,03/18/2025,9ABD56A43614,411400200070,04000640170325,330.0
PALAWANPAY,03/18/2025 05:31:01 PM,03/18/2025,3DCD2C25C75B,201702000210,02001871430322,554.8
G-XCHANGE INC (MYNT),03/18/2025 05:27:53 PM,03/18/2025,AA22195E0066,401400100150,04000240580322,653.7
G-XCHANGE INC (MYNT),03/18/2025 05:27:30 PM,03/18/2025,638940AA21C2,301401400470,03000547390322,565.0
G-XCHANGE INC (MYNT),03/18/2025 05:25:05 PM,03/18/2025,CE639D2DAFBB,401400100140,04000240310322,295.0
ETAP,03/18/2025 05:24:14 PM,03/18/2025,C79952F8ECB3,400101000390,04000012790322,350.0
711DECAHOMESMACTAN_,03/18/2025 05:22:59 PM,03/18/2025,2C6531105C08,401901000210,04000313800322,227.0
G-XCHANGE INC (MYNT),03/18/2025 05:22:06 PM,03/18/2025,A8D414C643BD,400300600270,04000063780322,376.0
711BUHANGINDIVERSION_,03/18/2025 05:21:47 PM,03/18/2025,03D43A1348CB,350605500240,03000817870322,439.0
711LAGUINDINGANHIGHWAY_,03/18/2025 05:21:08 PM,03/18/2025,95B3E78E1A7D,301600600180,03001047790322,610.0
P.J. LHUILLIER INC.,03/18/2025 05:20:16 PM,03/18/2025,5141055F6030,350472400000,03000494680322,474.0
G-XCHANGE INC (MYNT),03/18/2025 05:19:32 PM,03/18/2025,BCE491987197,410900300090,04000484960322,327.1
G-XCHANGE INC (MYNT),03/18/2025 05:17:29 PM,03/18/2025,4D5A4BAE44C2,402300300040,04000330730322,838.9
